Sample_ID,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
X167,7.74689,2.27354,2.82756,8.23052,2.95058,1.16276,4.44535,5.875319999999999,1.6551900000000002,9.85065,3.2977300000000005,5.757680000000001,3.3465800000000003,5.89902,9.985710000000001,4.815980000000001,2.78661
X168,62.7895,78.5605,65.0125,69.229,23.718000000000004,31.2249,80.3717,62.2233,29.1659,89.40799999999999,66.6379,60.6626,29.8421,67.7084,150.46200000000002,47.3671,59.8219
X169,0.0,0.0,0.0,0.0,10.2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X170,0.0,0.0,0.0,3.83774,0.871361,0.0,0.0,1.57564,0.0,0.5562819999999999,0.610636,0.8530209999999999,0.0,4.38589,14.2212,0.0,1.9222599999999999
X171,22.8844,40.1595,27.5315,16.7912,3.9894800000000004,11.7195,36.9034,15.0972,7.1252,23.896,18.1772,15.487,6.8914800000000005,14.7427,32.9442,17.0686,16.1756
X172,1.02925,0.693824,2.72037,1.12852,5.10356,0.0,0.0,2.04041,0.0,2.95981,0.0,1.81066,0.0,0.740604,1.2204899999999999,1.31226,1.03375
X173,202.485,172.53400000000002,127.925,230.195,133.376,110.291,196.28599999999997,225.271,260.182,212.108,213.912,194.454,179.583,223.92,241.347,168.21099999999998,193.581
X174,0.0,0.0,0.0,0.897291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X175,0.0,0.0,0.0,1.6392200000000001,5.7358199999999995,1.5031700000000001,0.0,3.10777,1.00606,3.3414,2.34868,1.14744,1.54769,0.9314870000000001,1.9171,3.8430199999999997,0.738471
X176,0.898834,0.368005,1.0590700000000002,0.0,0.0,0.0,0.680264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39818200000000004
X177,0.43355299999999997,1.30691,1.2326700000000002,10.8379,36.3473,7.79892,4.192830000000001,28.3899,5.242780000000001,34.6415,2.72552,2.56779,1.13086,5.14323,9.51939,6.63307,3.3278800000000004
X178,0.670867,0.520035,0.0,15.2884,8.07747,6.5958,2.8638,15.3297,10.5449,9.33564,3.2881199999999997,0.0,0.742483,5.24566,3.3999300000000003,6.71368,2.60988
X179,0.0,0.23618499999999998,0.0,0.0,0.666569,0.0,3.12415,0.0,8.08615,1.51896,0.573862,0.0,0.718959,1.0076,0.396282,0.0,1.7471700000000001
X180,0.0,0.397057,0.0,0.0,0.403629,0.0,3.12188,0.0,6.33095,0.9294620000000001,0.0,0.0,0.933182,0.736109,0.373864,0.0,1.40553
X181,1.43791,0.821392,0.0,0.0,0.6050270000000001,2.04083,0.0,3.2915099999999997,2.6423099999999997,0.768948,1.4666700000000001,0.6498649999999999,2.2324900000000003,0.0,0.0,0.9678540000000001,0.714663
X182,0.37101300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525804,0.0,0.0
X184,0.0,0.0,0.0,0.0,7.60342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568051,1.45905,0.590371,0.774373,0.0,0.0,0.505378,0.0,1.62189,0.0
X186,1.40306,0.621609,0.9241520000000001,0.0,0.0,1.04609,0.64951,0.0,0.525216,0.559391,0.0,0.6273989999999999,0.0,0.7805489999999999,2.12488,0.661101,0.545456
X187,0.0,0.0,0.0,10.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337443
X188,0.0,0.0,0.0,3.01684,0.0,0.0,0.0,1.15126,0.0,0.363752,0.0,0.0,0.566919,2.70148,9.599269999999999,0.0,1.3498700000000001
X189,27.0584,42.0332,31.1764,30.4633,6.387490000000001,15.3168,46.7582,24.7135,13.3739,36.5992,31.087,26.8755,12.2405,24.511,44.7843,19.7019,28.4123
X190,0.0,0.0,0.0,1.2986799999999998,0.0,0.0,0.0,0.0,0.0,0.311855,0.0,1.08592,0.0,0.407669,2.33102,1.17687,1.01988
X191,0.0,0.763465,0.43558100000000005,0.0,0.0,1.02244,1.4400700000000002,0.773616,0.0,2.16058,1.0648799999999998,0.0,0.0,0.0,1.19689,0.0,0.615041
X192,0.0,1.18429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3454,0.0,4.20188,0.0,0.0,0.0,0.898697
X193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5295299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X194,3.35966,2.0486299999999997,0.77515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X195,3.10815,2.5573900000000003,1.23824,0.0,0.382801,0.0,1.1663299999999999,0.45182700000000003,2.66738,0.0,0.0,1.28282,0.8357680000000001,1.2703799999999998,0.673442,0.0,0.8413579999999999
X196,1.13212,1.09501,0.388565,0.0,2.02747,0.0,0.0,1.05986,0.0,0.892443,0.0,0.0,0.0,0.0,0.0,0.0,0.50655
X197,1.48884,1.09901,0.6081409999999999,0.0,0.602878,0.0,0.648876,1.17923,0.365147,0.34163699999999997,0.0,0.0,0.0,0.577008,0.26919899999999997,0.0,0.0
X198,0.0,0.0,3.23885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87055,4.41904,0.0,7.15987,4.5576099999999995,0.0,1.9963799999999998
X199,19.641,13.4342,9.76784,0.0,0.0,0.0,12.5554,0.0,12.8,0.0,5.18661,4.52987,3.23081,0.0,0.0,0.0,13.2558
X200,3.10624,7.98906,1.76957,7.967289999999999,2.80187,0.0,6.77605,1.54045,18.2079,1.0144799999999998,22.7795,2.54019,20.4811,4.338030000000001,2.16607,0.635687,11.9757
X201,0.37209200000000003,0.0,0.0,0.942333,0.0,0.0,0.304896,0.0,0.0,0.39528,0.0,0.0,0.0,0.0,1.6396700000000002,0.797995,0.0
X202,0.8539709999999999,1.0808799999999998,0.309989,8.59249,1.0801,0.0,3.39488,4.73715,5.7064900000000005,2.46415,1.25407,0.984248,2.89926,1.1892399999999999,0.688311,2.3932599999999997,2.19904
X203,4.0608900000000006,1.8637,1.10833,4.22961,1.9523,0.0,4.69488,0.0,14.6208,0.0,8.471810000000001,9.36322,5.8487,3.39284,2.55298,6.452030000000001,6.294569999999999
X204,1.3224799999999999,2.89661,1.16235,2.26579,6.70993,5.78751,9.00705,22.5272,36.7821,2.92972,13.9084,13.4613,18.4378,13.5592,2.0122299999999997,1.59407,7.0069300000000005
X205,0.0,0.0,0.0,0.0,0.0,1.15324,0.0,1.0895,0.0,1.32244,0.384579,0.0,0.5656909999999999,0.327077,0.0,0.0,0.0
X206,126.515,87.3981,67.5487,126.491,41.8243,64.0819,88.6843,112.12899999999999,114.848,110.671,109.458,120.335,93.6352,142.276,143.345,112.54,105.125
X207,178.195,168.24,118.662,239.62099999999998,139.457,120.04899999999999,198.576,224.09599999999998,262.85400000000004,208.44799999999998,211.824,191.65,179.06799999999998,210.32299999999998,226.34900000000002,160.44,197.09599999999998
X208,0.0,0.0,0.0,0.899684,0.0,0.0,0.0,0.325265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X209,0.0,0.0,0.0,1.65285,5.7358199999999995,1.49979,0.0,2.79723,0.973404,3.71317,3.50825,4.2060699999999995,1.53875,1.7447400000000002,1.8349400000000002,4.21735,1.03896
X210,0.811078,0.303095,0.9429799999999999,0.0,0.0,0.0,0.678175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395625
X211,0.0,0.954822,0.862634,10.2268,34.4948,4.66861,3.3256699999999997,28.5932,5.06459,29.3154,2.6555299999999997,2.34668,0.989424,3.96576,9.51939,4.04068,2.60812
X212,0.5461520000000001,0.760625,0.0,14.2131,8.07747,5.81998,2.4492,14.6256,10.3,9.08738,3.24953,0.0,0.568396,5.0486699999999995,3.5748,6.3674800000000005,2.6322200000000002
X213,0.0,0.23618499999999998,0.0,0.0,0.287235,0.0,2.19749,0.0,4.56643,0.906249,0.0,0.0,0.420804,0.493885,0.322156,0.0,0.870318
X214,0.0,0.397057,0.0,0.0,0.338725,0.0,3.68574,0.0,6.68847,1.29698,0.0,0.0,0.933182,0.52156,0.493497,0.0,1.55284
X215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548825,0.0,0.0
X216,0.0,0.0,0.0,0.0,7.74295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739851,1.45905,0.570121,0.772041,0.0,0.0,0.5070600000000001,0.0,1.62189,0.22877199999999998
X218,1.4802600000000001,0.777886,0.856126,0.0,0.0,1.05092,0.8900610000000001,0.48454200000000003,0.461367,0.591011,0.718349,0.8571700000000001,0.0,0.789031,2.30912,0.65735,0.598925
X219,0.0,0.0,0.0,10.3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28818299999999997
X220,0.0,0.0,0.0,3.01684,0.28578000000000003,0.0,0.0,1.33102,0.325863,0.321811,0.0,0.0,0.566919,2.64308,9.45355,0.0,1.22346
X221,26.0475,45.7456,31.8331,31.4645,6.03809,15.3168,47.6963,24.8689,13.3739,38.0631,31.7719,28.2326,12.5489,25.1067,45.619,19.5738,28.5737
X222,0.0,0.0,0.0,1.09679,0.0,0.0,0.0,0.0,0.0,0.26236,0.0,0.623522,0.0,0.0,1.90483,0.960095,1.31595
X223,0.0,0.763465,0.45178199999999996,0.0,0.0,0.950435,1.45479,0.6884399999999999,0.0,1.7557200000000002,0.9990389999999999,0.6372869999999999,0.0,0.0,1.01131,0.0,0.616057
X224,0.0,1.18895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21773,0.0,4.31568,0.0,0.0,0.0,1.00967
X225,2.88603,1.76531,0.762059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X226,2.7755799999999997,2.68981,0.934953,0.0,0.37517399999999995,0.0,1.13776,0.404217,2.66738,0.0,0.0,0.874501,1.04511,1.49991,0.549104,0.0,0.800346
X227,1.01626,1.05077,0.0,0.0,1.54626,0.0,0.0,1.04183,0.0,0.732332,0.0,0.0,0.0,0.0,0.0,0.0,0.63699
X228,1.298,1.11786,0.52366,0.0,0.584203,0.0,0.895598,0.87846,0.0,0.382238,0.0,0.0,0.0,0.634965,0.22493400000000002,0.0,0.0
X229,0.0,0.0,4.96687,0.0,1.24037,0.0,0.0,0.0,0.0,2.11537,4.93093,6.04939,0.0,8.54466,5.39733,0.0,2.2964700000000002
X230,17.0158,12.7819,7.85526,0.0,0.0,0.0,12.2384,0.0,11.5917,0.0,4.23888,4.3874,2.64768,0.0,0.0,0.0,13.2558
X231,2.93948,7.0427800000000005,1.76957,8.1992,2.84104,0.0,7.2011899999999995,1.54045,17.0269,0.6234609999999999,22.1772,2.39656,19.208,3.8864199999999998,2.14451,0.582696,10.3517
X232,0.574519,0.5898140000000001,0.0,5.499680000000001,0.568546,0.0,2.21605,1.9399400000000002,3.49226,1.6857099999999998,0.677551,0.5986899999999999,1.2018,0.728358,0.6032770000000001,1.34169,1.2701200000000001
X233,3.6872800000000003,1.8604,1.07815,4.80808,1.9523,0.0,4.69488,0.0,14.3674,0.0,8.25868,9.36322,6.21101,3.3687400000000003,2.40014,4.99187,6.294569999999999
X234,1.2493,2.4344,1.27908,1.6468,6.72969,6.06444,9.002180000000001,20.9672,36.4237,2.5421400000000003,12.8072,11.5941,16.9419,13.4667,2.0122299999999997,1.52909,6.6555100000000005
X235,0.0,0.0,0.0,0.0,0.0,1.06578,0.0,0.9442729999999999,0.0,1.13469,0.343941,0.0,0.0,0.42954200000000003,0.354504,0.0,0.0
X236,111.74600000000001,83.4593,61.1237,139.336,56.3575,79.766,90.9145,118.62700000000001,129.623,111.0,109.69,117.556,97.7367,130.472,129.625,108.744,108.045
X237,10.2097,8.91779,5.51772,18.7353,21.6121,15.7088,17.9536,12.4066,37.73,14.1951,19.4873,14.030999999999999,8.3239,34.6649,27.6585,7.26725,19.2611
X238,0.0,0.0,0.0,0.0,0.389784,0.0,2.36289,0.0,4.267919999999999,0.9639059999999999,0.0,0.0,0.0,0.563557,0.0,0.0,1.60538
X239,0.0,0.0,0.0,0.0,0.415973,0.0,2.37275,0.0,5.79172,0.734096,0.0,0.0,0.173801,0.0,0.0,0.0,1.24548
X240,0.0,0.0,0.0,0.0,11.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677179,0.0,1.0973600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X242,3.43476,2.3301,4.18264,12.2301,2.99281,10.5076,5.29401,7.52845,6.27579,7.81089,0.9118219999999999,5.50721,3.60437,11.0953,7.75635,6.705610000000001,7.715669999999999
X243,35.5809,25.9968,32.0977,68.6049,52.5373,41.1183,52.8988,69.4633,47.4773,96.4874,38.4036,41.3499,27.9594,55.4787,73.3465,58.0106,44.7385
X244,0.0,0.0,0.0,0.0,7.2019899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X245,13.5883,6.74874,11.4594,9.06272,8.39156,4.92186,13.4509,15.1521,8.44352,28.3073,12.7297,22.9144,10.91,21.5176,11.1703,18.2822,14.459000000000001
X246,195.75099999999998,132.151,105.60799999999999,165.801,104.863,84.771,139.999,158.578,161.558,171.267,142.997,142.575,121.279,163.576,190.19099999999997,132.83100000000002,137.084
X247,0.0,0.0,0.0,0.0,9.44794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X248,0.0,0.0,0.0,11.0536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X249,0.0,0.0,0.0,2.23278,0.0,0.0,0.0,1.40705,0.0,0.0,0.596644,0.0,0.0,3.10882,10.7665,0.0,1.56715
X250,24.0815,40.3744,29.7769,0.0,0.0,13.7027,42.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6406,0.0
X251,0.932967,0.960003,0.0,8.80233,0.717936,1.07855,3.0569599999999997,4.56818,4.77882,2.19331,1.14448,0.0,2.9293400000000003,1.44281,0.939735,2.5838900000000002,2.21614
X252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855959999999999,0.0,1.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X253,143.602,67.8015,56.3106,71.9615,31.6575,44.9628,62.6461,61.9925,79.6346,73.6679,66.5523,90.4161,67.6885,101.47399999999999,92.0212,83.46,75.6356
X254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663900000000005,0.0,0.834448,0.0,0.0,0.0,1.60811,1.40563,0.595689,0.0
X255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663900000000005,0.0,0.834448,0.0,0.0,0.0,1.60811,1.40563,0.595689,0.0
X256,75.2152,93.2095,66.1888,106.68299999999999,55.7334,48.7826,98.61,93.0205,63.6194,107.07700000000001,91.1745,84.87299999999999,67.9094,78.574,111.39399999999999,72.0205,78.0354
X257,0.0,0.0,0.0,0.0,7.18805,0.0,0.0,0.885333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X258,0.0,0.0,0.0,10.5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X259,0.0,0.0,0.0,2.13718,0.0,0.0,0.0,0.9731420000000001,0.0,0.0,0.0,0.0,0.9119450000000001,3.31681,9.022269999999999,0.0,1.49199
X260,24.259,40.6644,29.3576,24.1574,5.53884,12.8992,42.9975,20.0055,11.0086,34.5486,27.9847,26.2708,9.91098,20.7556,40.8529,16.942,23.6689
X261,13.9082,17.6968,7.304060000000001,15.2156,8.35168,10.6416,15.752,26.0354,23.9249,27.4348,26.9171,27.0573,38.9367,17.2867,4.36551,27.6789,22.7682
X262,167.31799999999998,116.12200000000001,110.215,242.90400000000002,171.722,142.099,148.28799999999998,211.433,149.048,229.946,116.505,168.53799999999998,124.47399999999999,230.14,246.679,181.34900000000002,143.805
X263,0.0,0.0,0.0,0.0,10.8096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X264,87.2759,73.3482,61.5574,180.562,88.3164,104.26299999999999,90.1626,132.85399999999998,99.86399999999999,146.903,79.4764,126.787,94.8546,165.37,156.694,140.126,104.306
X265,257.988,196.562,156.35,382.523,237.80700000000002,224.19400000000002,232.287,390.569,380.54,312.93,254.80599999999998,281.509,305.755,350.205,318.494,358.431,254.998
X266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39719,0.0,0.0,0.0,1.58692,3.1711,0.0,0.0
X267,0.0,0.0,0.0,2.16407,0.0,0.0,0.0,0.8613370000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X268,0.0,0.0,0.0,2.47268,6.67773,1.73748,0.0,3.2366599999999996,1.57166,5.0360000000000005,0.948658,0.663407,1.32683,0.8292950000000001,2.49356,7.18997,1.28529
X269,1.78352,0.633268,1.18909,0.0,0.0,0.0,0.677952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X270,0.872933,2.6454,1.0597299999999998,12.4925,45.1547,5.70124,3.82292,35.3497,7.8791,37.4553,3.8529,3.48906,0.722395,6.10615,12.8454,7.48198,1.9839099999999998
X271,0.0,0.0,0.0,0.0,0.0,0.0,0.267358,0.0,0.387288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X272,0.676904,0.0,0.0,13.1064,6.73061,6.18145,2.41197,14.8613,10.0914,9.22792,3.14677,0.0,0.519891,5.01581,3.33006,7.09575,3.6536199999999996
X273,0.0,0.374639,0.0,0.0,0.49131800000000003,0.0,3.77645,0.0,9.47734,1.98145,0.10203200000000001,0.0,0.851931,1.0479,0.600446,0.0,2.37966
X274,0.0,0.319633,0.0,0.31306300000000004,0.433395,0.0,2.53742,0.0,7.02513,1.17626,0.19354200000000002,0.0,0.651401,0.659452,0.542247,0.0,1.69225
X275,1.5567799999999998,1.24985,0.33191,0.0,0.42532200000000003,1.2799,0.348033,3.96273,3.52504,0.964993,1.87837,0.43600900000000004,2.75648,0.472491,0.0,1.33025,0.552778
X276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373109999999999,0.0,0.63603,0.0,0.0,0.0,0.0,0.5294949999999999,0.0,0.0
X277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050149999999999,0.0,0.0
X278,0.0,0.0,0.0,0.0,0.7381840000000001,0.0,0.0,0.657385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02888,0.462879,0.408562,0.0,0.0,0.0,0.0,0.9733219999999999,0.0
X280,0.0,0.0,0.0,2.21037,0.0,0.0,0.0,0.0,0.0,0.545447,0.0,0.0,0.0,0.0,3.0366299999999997,1.9034400000000002,0.553508
X281,0.0,0.85336,0.39966599999999997,0.661991,0.0,1.4483700000000002,1.40525,0.902552,0.610406,2.40895,1.26131,0.9754219999999999,0.0,0.0,1.07386,0.0,0.49668100000000004
X282,0.0,1.8079599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34414,0.0,5.74214,0.0,0.0,0.0,0.954463
X283,4.5582,0.0,2.59097,0.0,0.0,0.0,2.1964099999999998,0.0,1.4672399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05813
X284,0.0,0.0,0.871816,0.0,0.0,0.735215,0.0,0.0,1.8284799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X285,3.6635800000000005,3.5187,0.5596300000000001,0.0,0.0,0.0,0.9284530000000001,0.6788649999999999,1.7059799999999998,0.0,0.43796899999999994,0.929759,0.0,0.926269,0.0,0.0,0.6149479999999999
X286,0.9301790000000001,0.554357,0.8099350000000001,0.0,0.0,0.0,0.0,0.94439,0.709414,0.5605060000000001,0.0,0.0,0.0,0.5681069999999999,0.0,0.0,0.0
X287,1.33056,2.05234,6.31935,3.91471,1.45285,3.0707,2.67105,0.0,1.51338,2.71326,4.48232,8.057160000000001,1.21375,13.273,9.69389,4.33259,3.66545
X288,18.5679,10.8559,8.88081,0.0,0.0,0.0,9.499310000000001,0.0,12.8311,0.0,5.9526699999999995,5.04995,4.0245,0.0,0.0,0.0,10.722000000000001
X289,2.75589,7.39135,1.05949,7.436730000000001,2.5647,0.0,8.231539999999999,1.3375,17.6051,0.7759119999999999,20.9994,2.68797,21.2682,3.34692,2.50828,0.893819,10.0264
X290,0.529121,1.06645,0.0,7.00691,1.1152799999999998,0.729661,2.95358,4.02061,4.0125,2.26458,1.25111,0.9311459999999999,2.23468,1.58569,0.566692,2.14797,2.13948
X291,5.43838,2.68233,0.764712,5.54488,1.9008,0.0,3.2862400000000003,0.0,14.2594,0.33061799999999997,7.30098,8.96698,5.36249,2.55041,2.54073,6.1947,6.3001
X292,1.0578299999999998,2.6166099999999997,0.9131030000000001,2.45966,7.54827,6.54852,10.5075,21.2184,36.8986,2.74357,14.5635,11.9601,17.1835,13.8034,1.98833,2.1791,6.40004
X293,210.979,150.666,125.12899999999999,308.152,154.545,186.954,161.451,285.91700000000003,235.43200000000002,233.477,176.847,231.958,235.005,289.91200000000003,254.06799999999998,308.657,190.146
X294,0.0,0.0,0.0,0.0,3.48996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X295,0.0,0.0,0.0,0.0,2.97356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X296,0.0,0.0,0.0,0.0,25.6825,0.0,0.0,7.211410000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X297,0.0,0.0,0.0,0.0,9.77568,0.0,0.0,0.706555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X298,3.8860300000000003,2.68493,2.1595400000000002,2.14882,39.9002,0.671894,2.9779400000000003,7.88325,2.05686,5.0847,0.821105,3.75144,0.0,2.89451,5.671930000000001,2.22422,0.806501
X299,0.0,0.0,0.0,0.0,23.6587,0.0,0.0,2.1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X300,1.6716400000000002,0.0,0.650593,1.51899,1.6132799999999998,0.0,1.8935099999999998,1.79985,0.9409879999999999,3.22261,0.0,2.5495,0.0,1.78168,4.88405,1.69285,0.0
X301,1.5181799999999999,0.0,0.9941700000000001,31.9112,82.4008,12.8677,3.44942,30.669,0.0,14.741,3.27046,5.97726,1.3215700000000001,10.1478,60.0262,10.9224,4.41424
X302,0.0,0.0,0.0,0.0,10.1797,0.0,0.0,1.29844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X303,1.50901,0.0,0.986982,29.2334,17.0444,12.1003,3.39374,17.9825,0.0,11.3562,3.2015,5.884180000000001,1.31428,9.87074,10.4754,10.5378,4.313219999999999
X304,0.9524600000000001,0.0,0.623265,20.768,61.2858,8.24588,2.1668,20.0962,0.0,9.38775,2.0549,3.76117,0.828349,6.4477,7.01527,6.95445,2.7797099999999997
X305,0.0,0.0,0.0,0.0,11.517999999999999,0.0,0.0,1.4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X306,0.9508260000000001,0.0,0.622004,20.0314,12.4449,8.08486,2.14832,12.0397,0.0,7.441139999999999,2.03111,3.7228,0.8261059999999999,6.38417,6.849939999999999,6.88726,2.75394
X307,34.5465,23.4323,50.6135,17.7339,53.3965,22.5558,25.654,45.7532,13.1291,35.3015,13.8519,19.6081,11.4663,31.5609,34.6418,40.0419,33.2198
X308,0.0,0.0,0.0,0.0,14.2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X309,1.39039,12.2562,0.0,3.54855,8.95726,1.9790400000000001,7.814960000000001,10.116,0.0,6.79323,0.0,0.0,3.69175,2.88168,4.9821599999999995,4.42584,2.92211
X310,60.5299,76.7666,53.033,69.9837,26.1612,35.4801,83.7652,69.9347,41.7203,93.6394,65.818,65.3281,36.1962,53.7212,88.8,52.2384,56.4302
X311,0.0,0.0,0.0,0.0,6.67143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X313,0.0,0.0,0.0,10.6104,49.4093,0.0,0.0,8.57173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X314,0.0,0.0,0.0,0.0,11.1425,0.0,0.0,1.3015299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X315,0.0,0.0,0.0,5.96373,7.43881,0.0,0.0,4.39755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X316,0.9575100000000001,1.35414,0.0,8.67272,44.9724,2.78147,1.05997,11.3998,4.5881300000000005,11.9523,3.05591,2.59635,0.0,6.983860000000001,7.7347399999999995,5.14659,0.914007
X317,0.0,0.0,0.0,0.0,15.757,0.0,0.0,1.88035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X318,0.957342,1.35388,0.0,8.66593,4.77417,2.77937,1.05948,8.48577,4.4307,9.93737,2.55499,2.21834,0.0,6.94808,7.69118,5.07241,0.895177
X319,7.973310000000001,4.58833,5.22884,10.2031,38.1864,5.59629,5.47173,13.6036,5.19949,9.31442,2.71318,13.4014,6.6027,15.8813,20.5545,15.2669,7.388660000000001
X320,0.0,0.0,0.0,0.0,6.41697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X321,5.9945900000000005,4.14647,3.90288,8.014710000000001,3.58576,4.793819999999999,5.10036,5.33141,4.67299,6.923030000000001,2.18076,8.79899,4.49127,12.8935,11.865,11.5208,4.93846
X322,0.0,0.0,0.0,1.22743,19.1741,0.0,0.0,3.9095,0.0,0.654957,0.0,0.0,0.0,0.0,1.4170200000000002,0.0,0.0
X323,0.0,0.0,0.0,0.0,18.3176,0.0,0.0,3.4800699999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X324,0.0,0.0,0.0,0.913417,0.0,0.0,0.0,0.44047600000000003,0.0,0.6497970000000001,0.0,0.0,0.0,0.0,1.4071,0.0,0.0
X325,9.64616,5.14849,5.6811,13.6254,33.2075,12.6156,10.7604,13.9399,9.61588,16.1197,13.5892,27.1988,8.18438,19.66,19.6039,18.1992,7.75564
X326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04835,0.0,0.0
X327,0.0,0.0,0.0,2.32554,4.11383,2.94461,0.0,2.76444,1.06039,3.5146900000000003,2.65963,1.7078900000000001,0.0,1.12225,0.0,4.1645900000000005,0.874727
