Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	0.092319884	0.085749145	0.115854535	0.07938613	0.085414354	0.112096761	0.073700546	0.075994877	0.057705708	0.082113499	0.083845707	0.101587593	0.092572394	0.115165503	0.094232205	0.094656918	0.086848574
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae	0.026806233	0.013614138	0.021739709	0.034226831	0.017164457	0.015043461	0.018348044	0.023501306	0.014381203	0.018118883	0.015789255	0.018813264	0.016915545	0.035108625	0.039236869	0.033881568	0.021316041
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae	0.019606752	0.021184927	0.020906354	0.007597139	0.019753246	0.036759587	0.009308934	0.013178302	0.007856039	0.015177027	0.009461652	0.019922299	0.012674472	0.016183046	0.012866556	0.008320982	0.009784144
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae	0.006611769	0.002975187	0.005036366	0.005294173	0.003906718	0.002697035	0.003700446	0.004511034	0.002519618	0.003544999	0.002896019	0.003508583	0.003924212	0.006845868	0.004607452	0.007125703	0.003299494
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Kangiellaceae	0.004179291	0.00223139	0.004420408	0.004182397	0.002369134	0.002697035	0.004105182	0.003480423	0.003217358	0.002806457	0.005097787	0.004980575	0.003753594	0.006322484	0.005538746	0.007033758	0.004834903
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Saccharospirillaceae	0.003509951	0.001859492	0.002155855	0.003150033	0.002102411	0.002297474	0.003122251	0.003210099	0.00266175	0.00240026	0.003808464	0.005504846	0.002461772	0.003789303	0.00409279	0.004252436	0.003626177
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Endozoicomonadaceae	0.002612057	0.001806364	0.001503663	0.00518829	0.001867066	0.001078814	0.00146476	0.002652556	0.001938168	0.001649409	0.003074541	0.002016427	0.005289155	0.003412466	0.002450773	0.005102923	0.001535408
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	0.105412818	0.072241264	0.079331823	0.126821924	0.081570394	0.068944203	0.086285916	0.106896307	0.097115115	0.087627942	0.104950943	0.127095395	0.132496981	0.151027801	0.126704941	0.151547611	0.122783663
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	0.021239287	0.011874185	0.013007593	0.022764946	0.012096706	0.010608337	0.014204315	0.018111718	0.016448582	0.014290777	0.023108647	0.025447309	0.031149952	0.026776346	0.021811876	0.030341703	0.020352327
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	0.110963439	0.062558624	0.107557212	0.116312989	0.05660819	0.061672198	0.094149364	0.088666322	0.069593136	0.063748435	0.090391504	0.101668251	0.087063873	0.124732969	0.124278676	0.109689853	0.094950303
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	0.063717861	0.040085335	0.047990408	0.061465353	0.047068894	0.035900531	0.049146546	0.051817761	0.04685197	0.044854083	0.055718616	0.063013345	0.076631808	0.082799411	0.077468921	0.075946201	0.066561584
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae	0.011754256	0.007690328	0.010869855	0.010800114	0.008582228	0.007771456	0.008171818	0.006707418	0.006292584	0.005822168	0.006724319	0.006634045	0.009920212	0.011765681	0.006200455	0.013148071	0.008216068
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae	0.028144912	0.01706748	0.023279605	0.033670943	0.018906006	0.017540716	0.021701573	0.022622753	0.018916515	0.020666851	0.02626253	0.032605625	0.029809383	0.03984002	0.036369465	0.037214558	0.026657302
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae	0.025190023	0.013043008	0.017301185	0.023982605	0.013132222	0.012686053	0.017307294	0.019547815	0.014730073	0.01790963	0.02784939	0.027080615	0.033319237	0.035045819	0.033747138	0.027790241	0.020907688
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Wenzhouxiangellaceae	0.005632248	0.004383088	0.002808046	0.005955945	0.002635858	0.00243732	0.003642626	0.007079114	0.004806656	0.002929548	0.004046493	0.006634045	0.005825382	0.005694422	0.005979885	0.005148895	0.005635275
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae	0.003820133	0.00337365	0.003478353	0.005744178	0.004377407	0.003895717	0.003430622	0.004967206	0.002493776	0.002966475	0.002340618	0.003710226	0.003387984	0.006887739	0.004166313	0.00666598	0.004018196
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Halothiobacillaceae	0.002514105	0.002842366	0.002590649	0.004605931	0.003530167	0.002397364	0.003353529	0.001875374	0.001783114	0.002117152	0.002677826	0.00429499	0.003948586	0.004731395	0.004019267	0.006045354	0.002874807
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalispiraceae	0.002350851	0.001221952	0.001431198	0.001641194	0.000957068	0.000739187	0.001985135	0.001503678	0.001201664	0.000997031	0.001110802	0.002964148	0.001852423	0.002093538	0.002352742	0.001861877	0.001633413
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Woeseiaceae	0.002252899	0.001580568	0.001648595	0.003123562	0.001066895	0.002177606	0.002678969	0.001723316	0.002002773	0.001784808	0.002717497	0.004678111	0.003631724	0.004584847	0.004435898	0.003815699	0.002221442
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|g__Thiohalobacter	0.001648861	0.001049285	0.001105102	0.001800019	0.000815861	0.001158726	0.001252755	0.001334726	0.001162901	0.001686336	0.002419961	0.002197905	0.00385109	0.002637857	0.002524296	0.002045766	0.001486406
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalibacteraceae	0.001240727	0.000730515	0.000923938	0.002197082	0.00171017	0.000879034	0.001349121	0.001216459	0.000917399	0.001157048	0.001031459	0.001431663	0.001998667	0.002554116	0.001127355	0.001976808	0.001453738
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae	0.031409983	0.015579887	0.044258425	0.032135632	0.011343604	0.022535225	0.02412999	0.024683974	0.010944186	0.016210985	0.025429429	0.023350225	0.014112537	0.030816873	0.02769373	0.031376079	0.019568289
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	0.023883995	0.014397781	0.019239643	0.026126746	0.01360291	0.013944669	0.019966989	0.020916331	0.014316598	0.016912599	0.021144907	0.025749773	0.021449107	0.035652945	0.033453045	0.030916356	0.023112795
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae	0.007738218	0.00464873	0.005942187	0.00487064	0.003702753	0.004554992	0.005473576	0.006183665	0.008515016	0.004049669	0.007973971	0.009618357	0.007799675	0.010970137	0.010244229	0.008366954	0.008134397
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae	0.016733489	0.013109419	0.019529506	0.021547286	0.013948082	0.01220658	0.015322159	0.018736843	0.014019412	0.01538628	0.018248888	0.019660163	0.021059123	0.030042264	0.025439019	0.026709893	0.019633625
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Microbulbiferaceae	0.014578542	0.009842026	0.009782869	0.019800208	0.010841535	0.010008996	0.011371162	0.014225809	0.013748068	0.011668955	0.015015661	0.01808735	0.019742928	0.022317111	0.023993063	0.020710511	0.015207076
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Halieaceae	0.009582983	0.00426355	0.004619688	0.012070715	0.006605335	0.004055541	0.006032498	0.008092829	0.004767892	0.006129894	0.005990396	0.00911425	0.007555935	0.011158555	0.01249894	0.010090915	0.006664325
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Spongiibacteraceae	0.003967061	0.002696263	0.003279073	0.005479469	0.002839823	0.003695937	0.003565534	0.005575436	0.005155526	0.002892621	0.005851546	0.00580731	0.007019708	0.00611313	0.006421024	0.005401743	0.005357595
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae	0.034756681	0.017107326	0.042646063	0.035788612	0.016929112	0.023474192	0.028138807	0.026508662	0.017598561	0.023436382	0.031102453	0.030669855	0.021619724	0.045764732	0.048206696	0.035007889	0.025513913
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae	0.007574965	0.004834679	0.006684961	0.007914789	0.00381258	0.004774751	0.005550669	0.006014712	0.005969556	0.004972846	0.008370686	0.007359959	0.007482813	0.010363011	0.011298061	0.009148483	0.008526416
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae	0.034087342	0.02114508	0.027283335	0.03817099	0.022702897	0.021416455	0.026539135	0.025680794	0.026772554	0.026784436	0.032014897	0.04103429	0.039997709	0.053699239	0.050657469	0.052178534	0.029172758
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Gallaecimonas|s__Gallaecimonas mangrovi	0.002367177	0.001128977	0.001286266	0.000767655	0.000658965	0.000399561	0.001156389	0.001841583	0.001330875	0.000923177	0.001309159	0.001109035	0.003022374	0.001863248	0.001764556	0.001953822	0.001078053
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Pseudohongiella|s__Pseudohongiella spirulinae	0.002334526	0.00248375	0.003315306	0.005294173	0.004016546	0.0034562	0.002948793	0.004342082	0.001679745	0.002129461	0.001130638	0.002762505	0.001559935	0.005673487	0.00269585	0.006321188	0.002695132
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Sedimenticola|s__Sedimenticola thiotaurini	0.002252899	0.000610976	0.001159451	0.001429427	0.000549137	0.000579363	0.001329848	0.001419202	0.001292112	0.00125552	0.00172571	0.002439877	0.002729886	0.003286854	0.002303726	0.002413545	0.001078053
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Candidatus Reidiella|s__Candidatus Reidiella endopervernicosa	0.00186109	0.001686825	0.001449314	0.0033618	0.001851377	0.002836881	0.00219714	0.004358977	0.002687592	0.001710954	0.004066328	0.004879753	0.004801675	0.003852109	0.002646834	0.004252436	0.002368449
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Thiolapillus|s__Thiolapillus brandeum	0.001714162	0.000850053	0.001558013	0.001402956	0.00040793	0.000619319	0.001156389	0.001131982	0.001072453	0.000849323	0.001209981	0.001471992	0.002047415	0.002114473	0.002524296	0.001356182	0.001192392
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Orbales|f__Orbaceae	0.006105683	0.003479906	0.010181431	0.004208868	0.001898445	0.003576068	0.005454303	0.003379052	0.002726356	0.003237273	0.005514338	0.005625831	0.002729886	0.005191973	0.006273978	0.005171881	0.004834903
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae	0.004228267	0.00273611	0.003605168	0.009555983	0.005444302	0.003576068	0.003392075	0.006470884	0.003592071	0.005329807	0.004185343	0.005988788	0.005922878	0.007976378	0.007278794	0.009056539	0.004671561
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae	0.002628382	0.001288362	0.001431198	0.002779441	0.001898445	0.001138748	0.001541852	0.001824688	0.0020803	0.001464774	0.001646367	0.002641519	0.004119203	0.003726497	0.002965435	0.003080143	0.003152487
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Steroidobacteraceae	0.001289703	0.000903182	0.000688424	0.002911795	0.001678791	0.001398463	0.001175662	0.003395947	0.001640982	0.00151401	0.00158686	0.003185955	0.001486813	0.003035629	0.00431336	0.00273535	0.001666081
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	0.00298754	0.001514158	0.002445717	0.00275297	0.001302239	0.002097694	0.002254959	0.002179488	0.002235353	0.001698645	0.002499304	0.00316579	0.002729886	0.003726497	0.00409279	0.003011184	0.002923809
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae	0.001599885	0.001049285	0.00126815	0.004341222	0.00127086	0.00213765	0.001503306	0.002838404	0.002299959	0.002252551	0.001686039	0.001955934	0.003534228	0.005443198	0.006837655	0.004804103	0.002319447
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.610104481	2.359044529	0.711160243	2.07105416	0.298385411	1.053341956	1.269966025	4.764868673	3.205690357	2.840578076	5.751633028	2.347927627	6.913900118	2.141270241	0.853579574	6.101831352	3.048618541
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.180019692	0.105419914	0.129677366	0.186646083	0.099786056	0.094576023	0.129843248	0.151567373	0.140917702	0.130266401	0.175625714	0.219830874	0.239596269	0.222982688	0.219050051	0.214644561	0.184984033
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	0.143206016	0.09017208	0.098082322	0.152948669	0.092255033	0.073499195	0.107081651	0.123436766	0.112568771	0.105266773	0.139703174	0.156757037	0.182707389	0.191370271	0.169912061	0.182004244	0.158065386
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	0.080679905	0.048731973	0.057700812	0.086136201	0.049422339	0.043112602	0.060093698	0.069929479	0.060302853	0.054430504	0.071884751	0.082169401	0.095497272	0.107838121	0.099182765	0.103414637	0.081245968
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.078361705	0.043976986	0.050943386	0.0659654	0.046488378	0.035780663	0.051786968	0.063559966	0.066737569	0.048891443	0.075415514	0.080536095	0.092767386	0.092953069	0.084086006	0.086358922	0.08204634
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Thiomonas	0.005420018	0.002709545	0.003478353	0.005373586	0.003279133	0.003016683	0.003893177	0.006960847	0.004599918	0.004492794	0.005137459	0.006150102	0.006337236	0.006615579	0.005734808	0.005516673	0.004687896
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Rhizobacter	0.003885435	0.00184621	0.002246437	0.001641194	0.001553274	0.001138748	0.002293505	0.001672631	0.002131984	0.001883281	0.003649778	0.003932033	0.002851756	0.003328725	0.004411391	0.003401948	0.002858473
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Rubrivivax	0.002644708	0.00159385	0.002083389	0.002620616	0.002290686	0.002157628	0.001869496	0.002145698	0.00289433	0.002991093	0.002181932	0.003548912	0.002924878	0.00362182	0.002107664	0.003287018	0.003642511
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Roseateles	0.002350851	0.001089131	0.001612362	0.001429427	0.000706033	0.000699231	0.00109857	0.000625125	0.001137058	0.001095503	0.000892609	0.00221807	0.002803008	0.002030731	0.001691033	0.001586044	0.001257728
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Inhella	0.002024344	0.001368055	0.001231917	0.001800019	0.000721723	0.000499451	0.001657491	0.002061222	0.001007847	0.000873941	0.00144801	0.001875277	0.001681805	0.002365697	0.001642018	0.001655002	0.001421069
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Aquabacterium	0.001959043	0.001195388	0.00076089	0.001402956	0.000878619	0.000399561	0.001060024	0.001503678	0.001511771	0.001353993	0.001368667	0.001834949	0.002023041	0.002428504	0.002524296	0.002597434	0.001813089
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Xylophilus	0.00182844	0.000810207	0.001086985	0.000873539	0.000800171	0.001438419	0.001445487	0.000794077	0.001266269	0.001243211	0.001150473	0.002339055	0.002705512	0.001988861	0.002058649	0.001402154	0.001715084
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Methylibium	0.001681512	0.000863336	0.001050753	0.001244131	0.000988447	0.000839078	0.001426213	0.00096303	0.00093032	0.000861632	0.001705874	0.002036591	0.002071789	0.001570153	0.001740049	0.001700974	0.002123437
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Mitsuaria	0.001518258	0.000703951	0.000869588	0.001058835	0.000690344	0.001058836	0.001002204	0.001554364	0.001007847	0.001070885	0.001467845	0.001270349	0.001364943	0.001821378	0.000955801	0.001907849	0.001274062
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Paucibacter	0.001501933	0.00095631	0.001195684	0.001694135	0.000611896	0.000639297	0.001387667	0.001858479	0.000658977	0.000837014	0.000912444	0.001109035	0.001681805	0.00167483	0.001519479	0.001632016	0.00102905
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Leptothrix	0.001208076	0.0008899	0.000869588	0.002170611	0.000611896	0.000599341	0.000963658	0.002669451	0.000839873	0.001317066	0.001110802	0.001391335	0.000341236	0.001256123	0.001151863	0.001402154	0.00150274
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Sphaerotilus	0.001028497	0.000810207	0.00096017	0.001138247	0.000549137	0.000439517	0.00073238	0.000760287	0.002571302	0.000997031	0.001507517	0.001734127	0.002461772	0.001067704	0.000955801	0.001287224	0.002940144
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	0.068680769	0.047656124	0.056233382	0.089921535	0.053376126	0.044231372	0.055776512	0.064201986	0.062085967	0.052879567	0.075018799	0.078600325	0.084138995	0.10725193	0.103153017	0.095737267	0.080984621
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae	0.035458671	0.017598764	0.023569468	0.02533262	0.016960492	0.015203286	0.022549592	0.023078925	0.024860229	0.021971608	0.026897274	0.033109732	0.033709221	0.046937113	0.039530961	0.035168792	0.032880606
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	0.015411135	0.010426437	0.01398588	0.017894306	0.010135502	0.008870248	0.009906402	0.013600684	0.014445809	0.010536525	0.015214019	0.017724394	0.018207367	0.02173092	0.01982675	0.019653148	0.016856823
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae	0.012456246	0.006441812	0.012355401	0.008073614	0.004047925	0.006033367	0.008422369	0.010018889	0.006447637	0.005736005	0.00862855	0.007722916	0.008262781	0.011158555	0.00926392	0.00767737	0.010192498
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sulfuricellaceae	0.011019615	0.007398122	0.008387905	0.009794221	0.007797747	0.008350819	0.008865651	0.012502492	0.00786896	0.008099338	0.007894628	0.011372648	0.010115204	0.017669457	0.012229355	0.013998558	0.009882149
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae	0.010056419	0.004608884	0.006558146	0.008338323	0.005758095	0.00467486	0.006090317	0.007180485	0.005375185	0.006043731	0.005454831	0.008872279	0.009920212	0.010907331	0.008112057	0.010182859	0.008020058
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae	0.005583271	0.003546317	0.004130545	0.009503041	0.005365854	0.004395168	0.00427864	0.005710598	0.00520721	0.004763592	0.005534174	0.006654209	0.007068456	0.011933164	0.011592154	0.008711746	0.006942006
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Usitatibacteraceae	0.002644708	0.001686825	0.001865992	0.002329436	0.000737413	0.001138748	0.002698242	0.001419202	0.002558381	0.001575555	0.003927478	0.004678111	0.004826049	0.00280534	0.003308543	0.002436531	0.00328316
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae	0.00253043	0.002018877	0.001847875	0.001985315	0.00086293	0.001798023	0.001850223	0.00160505	0.002726356	0.002363333	0.002538976	0.004274825	0.002364277	0.004396429	0.002744865	0.002827295	0.002776802
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	0.021337239	0.012910187	0.012989476	0.023903193	0.014952219	0.012126668	0.016998923	0.022301743	0.016991269	0.016531019	0.022255709	0.029964106	0.031271822	0.030230683	0.030340564	0.030249758	0.02245943
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	0.01423571	0.011090542	0.011340882	0.015194278	0.0089274	0.0077315	0.012662463	0.011302929	0.012985723	0.010499597	0.013488309	0.016534702	0.021644098	0.022610206	0.020610997	0.021170234	0.017314179
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae	0.003607903	0.001965749	0.002318902	0.003414742	0.002620168	0.001778045	0.003083705	0.004054862	0.003579149	0.002621822	0.004264686	0.00387154	0.005167285	0.005778164	0.004999576	0.004298408	0.003658845
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|g__Candidatus Kinetoplastibacterium|s__Candidatus Kinetoplastibacterium sorsogonicusi	0.001893741	0.0008899	0.003949381	0.002223553	0.000941378	0.001458397	0.002833154	0.002821508	0.001460086	0.001267829	0.002003411	0.002379384	0.001511187	0.001591089	0.002107664	0.001976808	0.001960096
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	0.165604403	0.099243745	0.123735179	0.15877226	0.09449865	0.083548147	0.118896095	0.124399796	0.106909322	0.105783752	0.140218903	0.16371371	0.179075665	0.209479371	0.191233783	0.196324608	0.145455436
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae	0.092450486	0.055558965	0.063715465	0.099503989	0.061126804	0.053561115	0.066126196	0.085811023	0.067021834	0.06835201	0.086345011	0.100680201	0.118262574	0.123120945	0.112612999	0.115068609	0.096436709
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae	0.066656425	0.031956698	0.043515652	0.063715377	0.03492512	0.037618642	0.043094775	0.057764892	0.049190692	0.048583718	0.060836239	0.07862049	0.075583726	0.087656419	0.081537203	0.081255999	0.05836185
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae	0.045237559	0.029685462	0.035888637	0.047409323	0.029339611	0.024972545	0.034402582	0.03774401	0.032341556	0.035117645	0.044075032	0.049442791	0.054207742	0.05903776	0.049579129	0.058982431	0.049688426
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae	0.037352413	0.024465602	0.026051418	0.044312231	0.024036515	0.022974742	0.030470859	0.030411467	0.029046671	0.02964013	0.043122916	0.049180655	0.060837466	0.05849344	0.049162497	0.054431176	0.039838945
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bartonellaceae	0.023998272	0.014225114	0.030091381	0.026894401	0.016819285	0.017221067	0.022260494	0.019311282	0.010802054	0.018943588	0.021125072	0.021676591	0.01596496	0.036343812	0.026468344	0.031146218	0.018016546
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Stappiaceae	0.019525125	0.010771772	0.013750366	0.019561971	0.012567395	0.010508447	0.013144292	0.017098003	0.01619016	0.013896888	0.019042318	0.019700492	0.026372651	0.029183914	0.023331355	0.0255376	0.021120031
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae	0.014137758	0.008062226	0.009148794	0.011170706	0.007483954	0.007431829	0.009829309	0.012739026	0.014251992	0.010573452	0.014698289	0.016897658	0.017914879	0.018423131	0.017057377	0.014274392	0.018833253
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae	0.011917509	0.005937092	0.00820674	0.011620711	0.007499644	0.007172115	0.008403096	0.009833041	0.006874034	0.010241108	0.007616927	0.012864804	0.013113204	0.017795069	0.0171309	0.018756689	0.011074541
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae	0.011476725	0.008301304	0.009185027	0.01466486	0.008064471	0.00671262	0.009174022	0.011201557	0.011396425	0.007705449	0.012179149	0.011211334	0.013820049	0.017187944	0.014337019	0.016779881	0.013491992
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylocystaceae	0.008489185	0.003997908	0.004619688	0.007147134	0.004910855	0.005154333	0.00543503	0.008211096	0.006964482	0.006917671	0.006268096	0.008952936	0.011236407	0.014843181	0.014753651	0.012228626	0.008820431
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Beijerinckiaceae	0.005844477	0.005007346	0.005833489	0.008814799	0.00724861	0.005893521	0.006225229	0.007721134	0.005129683	0.006474547	0.007676435	0.008710965	0.008360277	0.011849423	0.00732781	0.011722931	0.007546369
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|g__Hartmannibacter	0.001779464	0.000504719	0.00076089	0.00214414	0.000643275	0.000839078	0.000770926	0.001064401	0.00081403	0.001095503	0.002181932	0.001976098	0.001340569	0.002868146	0.002328234	0.001999794	0.001355733
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|g__Nordella	0.001485607	0.000783643	0.001086985	0.002011786	0.000800171	0.000719209	0.001272028	0.002669451	0.001033689	0.001957135	0.001090966	0.002581027	0.001584309	0.002847211	0.003161497	0.00262042	0.001339399
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Parvibaculaceae	0.004456822	0.003081444	0.002880511	0.004738285	0.003953787	0.003076618	0.003141524	0.005136159	0.003398254	0.004111214	0.003867971	0.004133675	0.006629724	0.006866803	0.003945744	0.0069648	0.004475552
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Cohaesibacteraceae	0.003869109	0.003386932	0.00349647	0.004632402	0.003090857	0.002677057	0.003989543	0.004105548	0.003411175	0.003360364	0.00476058	0.005484682	0.00709283	0.004919813	0.004975068	0.00636716	0.006027294
