Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Stappiaceae|g__Pannonibacter	0.00247645	0.001658221	0.001515834	0.003756826	0.002547586	0.002233287	0.002023584	0.005539904	0.002881962	0.00254083	0.002822085	0.004355523	0.003433898	0.00558469	0.004634802	0.005234532	0.003013815
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Pseudolabrys	0.002880768	0.001914369	0.001756149	0.003098696	0.001561423	0.001360275	0.002062877	0.003495207	0.002683662	0.002477938	0.003492077	0.003282124	0.002230781	0.004758938	0.003157777	0.002974166	0.00333194
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Starkeya	0.002493296	0.001563851	0.002033436	0.00249541	0.001923016	0.002395708	0.002141463	0.002708786	0.004018883	0.002150901	0.002679966	0.00487158	0.005238574	0.003672423	0.003157777	0.003568999	0.004989538
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Ancylobacter	0.002341677	0.001213332	0.001330976	0.001014617	0.000969726	0.000832407	0.001316312	0.001992268	0.001956562	0.001798707	0.001157258	0.001506887	0.00273208	0.00280321	0.003055913	0.00171312	0.002578486
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Labrys	0.002257444	0.00146948	0.001848578	0.001919546	0.001643604	0.00093392	0.001591362	0.001642748	0.002776202	0.001069161	0.002436333	0.002642213	0.003809872	0.002455525	0.002724856	0.003331066	0.00333194
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Xanthobacter	0.002240597	0.001159407	0.001220062	0.002056657	0.001199831	0.001238459	0.001355605	0.002149553	0.002247402	0.002201214	0.003695104	0.002683498	0.002982729	0.003172625	0.003386971	0.001974846	0.003583091
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Azorhizobium	0.002055285	0.000539259	0.001016718	0.000904929	0.000361593	0.000588776	0.001277019	0.000576709	0.000793201	0.000880486	0.00131968	0.002002302	0.001178053	0.002173031	0.001859014	0.001094493	0.00073671
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae|g__Martelella	0.007210343	0.003060294	0.004510531	0.007842718	0.003944649	0.00381689	0.00487232	0.005365143	0.003661943	0.005987303	0.004182371	0.006688102	0.006742471	0.009995943	0.009447865	0.010968724	0.005592301
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae|g__Aureimonas	0.005087672	0.002965924	0.003863528	0.00419558	0.003911777	0.003471746	0.003673886	0.004788434	0.003371103	0.004452742	0.003573288	0.006461036	0.006742471	0.008474821	0.008327364	0.008422838	0.005742992
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae|g__Brucella	0.009720486	0.005918366	0.007117026	0.009488043	0.004700706	0.004527481	0.006719086	0.008912779	0.008830968	0.006113087	0.009339275	0.009412884	0.011755461	0.013472793	0.011663402	0.011325624	0.010213484
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylocystaceae|g__Methylocystis	0.006064775	0.002682813	0.003308955	0.005127931	0.004076137	0.004425968	0.003614947	0.006675846	0.005208684	0.00539612	0.004486912	0.006440394	0.008246368	0.010886886	0.011357811	0.009541124	0.006010886
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylocystaceae|g__Methylosinus	0.002560683	0.001199851	0.001349462	0.002248611	0.001019034	0.000791802	0.001886059	0.001625271	0.001850802	0.001660345	0.001888158	0.00270414	0.003007794	0.004454714	0.003896289	0.003069339	0.002812894
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Beijerinckiaceae|g__Methylocella	0.003824177	0.004138812	0.004455073	0.006499035	0.005801921	0.004771112	0.004636562	0.00480591	0.003305003	0.004981034	0.005156904	0.006295898	0.003709613	0.009539606	0.004507472	0.008565598	0.005173715
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Beijerinckiaceae|g__Beijerinckia	0.001499347	0.000593185	0.00070246	0.000767819	0.000443773	0.00054817	0.000746565	0.001083514	0.000832861	0.000955956	0.001218166	0.001403676	0.003534158	0.001347279	0.00162982	0.001451393	0.001305986
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Beijerinckiaceae|g__Methylovirgula	0.000623324	0.000337037	0.000720945	0.001755014	0.001347755	0.000527868	0.00094303	0.001642748	0.001110481	0.000679232	0.001482102	0.001217895	0.001353507	0.00141247	0.001477025	0.002117606	0.001255756
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|g__Hartmannibacter|s__Hartmannibacter diazotrophicus	0.001836279	0.000512296	0.000776403	0.002221189	0.000673877	0.000852709	0.000785858	0.00110099	0.000832861	0.001119475	0.002233305	0.002022944	0.001378572	0.002977053	0.002419265	0.002070019	0.001389704
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|g__Nordella|s__Nordella sp. HKS 07	0.00153304	0.000795407	0.001109147	0.002084079	0.000838238	0.000730894	0.001296666	0.002761214	0.001057601	0.001999961	0.001116652	0.002642213	0.001629222	0.002955322	0.003285107	0.002712439	0.00137296
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Parvibaculaceae|g__Pyruvatibacter	0.002409063	0.001712147	0.001700692	0.002577676	0.003287207	0.001786629	0.001846766	0.002464121	0.001665721	0.002012539	0.001786644	0.002291294	0.001955066	0.003737613	0.001706218	0.004496939	0.002729177
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Parvibaculaceae|g__Parvibaculum	0.001263495	0.000876296	0.00070246	0.001042039	0.000427337	0.000507565	0.000825151	0.001800032	0.001216241	0.001459091	0.001522708	0.001424318	0.003458963	0.001890537	0.001196899	0.001451393	0.000870658
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Cohaesibacteraceae|g__Cohaesibacter	0.002729149	0.002601924	0.002754381	0.004113314	0.002728382	0.001725722	0.002495099	0.003337923	0.002234182	0.002138323	0.003289049	0.002353221	0.005589484	0.002955322	0.002241003	0.005067979	0.004303058
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Cohaesibacteraceae|g__Breoghania	0.001263495	0.000835851	0.000813374	0.000685552	0.000509517	0.000994828	0.001571716	0.000908754	0.001255901	0.001295572	0.001583616	0.003261482	0.001704417	0.002151301	0.002928584	0.001522773	0.001875263
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Chelatococcaceae|g__Chelatococcus	0.003352473	0.002440146	0.002865296	0.00353745	0.00198876	0.002273892	0.002593331	0.002271885	0.001877242	0.002654036	0.00263936	0.004293596	0.002456365	0.005258735	0.003310573	0.003925899	0.003516117
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas	0.05306678	0.033595827	0.037433708	0.065785595	0.041829712	0.032809012	0.04056992	0.056395172	0.047221881	0.043722407	0.057598962	0.072702142	0.076648616	0.073513641	0.060176026	0.071165842	0.056894127
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium	0.027982197	0.014775693	0.017025405	0.022184471	0.013313189	0.012039446	0.017701452	0.021250861	0.018428696	0.017735499	0.023652728	0.030220311	0.031281057	0.028510168	0.026382718	0.028433026	0.025115124
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis	0.015583102	0.008870808	0.009723521	0.014314331	0.008793279	0.009521922	0.009253478	0.016409999	0.013762032	0.011886558	0.022373654	0.020167516	0.034338981	0.02168685	0.020143562	0.018653969	0.016575982
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium	0.014605999	0.010178511	0.011535128	0.014917617	0.010058854	0.007674385	0.011139537	0.013526453	0.016511794	0.010817396	0.017704016	0.015915205	0.024237806	0.016710609	0.013675212	0.017797409	0.019171211
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Zymomonas	0.005407758	0.003437775	0.006007879	0.005127931	0.003089975	0.003512351	0.004302573	0.004194249	0.001533521	0.002704349	0.002334819	0.003633043	0.00233104	0.005128353	0.003106845	0.005377292	0.003197992
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingorhabdus	0.004295882	0.002777183	0.003216526	0.003976203	0.002679074	0.002294195	0.003202371	0.002935974	0.004005663	0.002993652	0.005745684	0.006915167	0.008898057	0.006041026	0.004736666	0.005472465	0.005140229
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingosinithalassobacter	0.002847075	0.002089628	0.001367948	0.003071274	0.001380627	0.001055736	0.002062877	0.002901022	0.003357883	0.001874177	0.003187535	0.002724782	0.005815068	0.003998377	0.003361505	0.003473826	0.006462958
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Parasphingopyxis	0.001819432	0.001213332	0.000961261	0.00315354	0.001068342	0.000690289	0.001866413	0.002516549	0.001546741	0.001937069	0.002091185	0.002311936	0.004035457	0.004259141	0.003463368	0.002593473	0.001908749
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Blastomonas	0.001381421	0.000957184	0.001035204	0.004003625	0.001643604	0.001096341	0.00121808	0.003233067	0.001520301	0.001999961	0.000913625	0.002084871	0.002957664	0.00421568	0.00282672	0.006162472	0.001707828
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Rhizorhabdus	0.00079179	0.000984147	0.000610031	0.001425949	0.000246541	0.00038575	0.001257373	0.001572843	0.001388101	0.001685501	0.002355121	0.002724782	0.001579092	0.002455525	0.002622992	0.0017845	0.001674342
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter	0.011421993	0.006956439	0.006026365	0.011188213	0.005933409	0.006111084	0.00819257	0.010712811	0.010906509	0.008352036	0.01216136	0.01271565	0.017846244	0.01536333	0.013395087	0.011706317	0.01362914
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Porphyrobacter	0.005677303	0.003222072	0.002754381	0.003893937	0.003681672	0.002111471	0.0030452	0.003600064	0.004494804	0.00238989	0.004121463	0.003344051	0.007519485	0.00491105	0.005449712	0.006305232	0.005274176
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter	0.007564122	0.004502811	0.005453306	0.007102321	0.0054732	0.003309325	0.006326157	0.007252555	0.006345605	0.005911833	0.007877475	0.010940413	0.009950785	0.009583067	0.008734819	0.006900065	0.009292596
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Croceicoccus	0.004144263	0.003033331	0.002569524	0.007129744	0.003287207	0.003126601	0.003280957	0.004438913	0.004217184	0.004402429	0.004527518	0.004809653	0.005639614	0.00697543	0.006009963	0.007732831	0.006228551
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Qipengyuania	0.003841024	0.001523406	0.002421637	0.002303456	0.002054505	0.001603906	0.001886059	0.002813642	0.003741263	0.001786128	0.00337026	0.004644515	0.005514289	0.004411253	0.004863995	0.005258325	0.00401842
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Tsuneonella	0.002661762	0.001402073	0.001257033	0.002522832	0.004240497	0.00381689	0.002495099	0.005609808	0.006451366	0.002704349	0.005481748	0.00559406	0.006767536	0.007735991	0.006366486	0.006733512	0.004822104
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Aurantiacibacter	0.002139518	0.000633629	0.000868832	0.001453371	0.000608133	0.00046696	0.000805504	0.00083885	0.001255901	0.00076728	0.001766341	0.001362391	0.001503897	0.001238628	0.001451559	0.00114208	0.00142319
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Pelagerythrobacter	0.001347728	0.001455999	0.00105369	0.000959773	0.000180796	0.001076038	0.00182712	0.001467987	0.002366382	0.00130815	0.002253608	0.004004604	0.002707015	0.002238222	0.002139139	0.001094493	0.002143157
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae|g__Sphingosinicella	0.002240597	0.001793036	0.001682206	0.003043852	0.001561423	0.001705419	0.001866413	0.002149553	0.002101982	0.002842711	0.00542084	0.004974792	0.006617147	0.004628556	0.00432921	0.004925219	0.003717038
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus	0.021917422	0.011742362	0.015232284	0.025639655	0.013707654	0.011288249	0.014341909	0.018402267	0.013709152	0.018980757	0.017846136	0.023573494	0.022157415	0.033247375	0.031985226	0.027148187	0.019439106
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter	0.018143785	0.007077772	0.009279862	0.01574028	0.008924768	0.005705032	0.008899842	0.012006038	0.009465528	0.011609834	0.013440435	0.016266124	0.016166892	0.021273974	0.018106286	0.016274636	0.013846805
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter	0.010175344	0.005823996	0.006359109	0.009515465	0.004141881	0.00381689	0.005874289	0.008563258	0.006623226	0.006955837	0.007654145	0.009247745	0.011254162	0.01256012	0.011637936	0.009564918	0.010364174
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter	0.008945543	0.004354515	0.005859993	0.005539262	0.003320079	0.00280176	0.004833027	0.005994281	0.005155804	0.004817515	0.010191991	0.008772973	0.015264554	0.009735179	0.010364639	0.008113525	0.006211807
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseovarius	0.00806952	0.004354515	0.005878479	0.007979828	0.006295002	0.003004786	0.005245602	0.005627284	0.005036824	0.004691731	0.007065364	0.008814257	0.008421823	0.009952482	0.006952203	0.010754584	0.006613649
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter	0.006266934	0.004462367	0.004713874	0.006800678	0.005818357	0.003552956	0.004891966	0.004491342	0.004005663	0.004062813	0.007978989	0.008731688	0.010401954	0.009170191	0.006799407	0.008303871	0.006630393
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger	0.005475144	0.002790665	0.003105611	0.00367456	0.00174222	0.002558128	0.0030452	0.003914632	0.003093483	0.00238989	0.004527518	0.006626175	0.005238574	0.005541229	0.007104998	0.004996599	0.004135624
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cereibacter	0.005121365	0.004556737	0.005286934	0.008829913	0.006229258	0.005095954	0.004440098	0.005784568	0.003040603	0.004515634	0.003837224	0.006667459	0.003308573	0.009843831	0.007003135	0.010659411	0.004637926
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ruegeria	0.004683354	0.002224443	0.003216526	0.003427761	0.00253115	0.001847537	0.002200402	0.003547636	0.002551462	0.00347163	0.004080857	0.003983962	0.003960262	0.006214869	0.006901271	0.005591432	0.003984933
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter	0.004481195	0.003774812	0.005231476	0.005621529	0.00451991	0.004162034	0.00426328	0.004019489	0.002842302	0.0035471	0.003228141	0.006378467	0.004060522	0.009517876	0.006544748	0.007923178	0.004671413
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodovulum	0.0032177	0.001766073	0.001830092	0.0023583	0.001791528	0.001766327	0.002043231	0.002306837	0.002260622	0.002326998	0.003126627	0.005078003	0.003834937	0.003042244	0.002852186	0.002878993	0.003164506
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera	0.002981848	0.001455999	0.002125865	0.002989008	0.002070941	0.001339972	0.002337928	0.002883546	0.002353162	0.002993652	0.002598755	0.003282124	0.003333638	0.005323926	0.004482006	0.004116246	0.003064045
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ketogulonicigenium	0.002931308	0.00082237	0.001996464	0.004003625	0.002153121	0.001786629	0.001335959	0.005207859	0.001731821	0.00293076	0.001563313	0.004644515	0.003358703	0.004997971	0.003361505	0.004615906	0.00205944
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseobacter	0.002863921	0.001968295	0.002051922	0.004085891	0.002876306	0.001461788	0.001807473	0.003582588	0.001678941	0.002138323	0.001360286	0.002642213	0.001303377	0.005389117	0.0047112	0.004425559	0.001942236
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseivivax	0.002762842	0.002157035	0.001682206	0.001425949	0.001199831	0.001035433	0.001669948	0.001520415	0.001467421	0.001572296	0.001299377	0.001733952	0.002757144	0.002846671	0.002597526	0.002450713	0.001758059
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paraoceanicella	0.002543836	0.001873925	0.002477095	0.001590481	0.001561423	0.001806932	0.002220049	0.001188371	0.001427761	0.002377312	0.001847552	0.002827994	0.001829741	0.00417222	0.003565232	0.003783139	0.002226874
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Antarctobacter	0.002392217	0.00101111	0.001238547	0.002742209	0.001807964	0.000669986	0.001198433	0.001398083	0.001401321	0.001006269	0.001664827	0.001754595	0.001854806	0.002433795	0.002317401	0.002878993	0.00142319
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thioclava	0.002021592	0.001051555	0.000868832	0.001617903	0.001331319	0.000974525	0.001768181	0.001730128	0.001652501	0.001194945	0.001603919	0.001733952	0.002606755	0.002433795	0.001935412	0.002617266	0.003264966
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Epibacterium	0.002004745	0.001402073	0.001127633	0.000959773	0.001314883	0.000527868	0.001434191	0.002009744	0.003450423	0.001044005	0.002801782	0.002105513	0.004486626	0.001499391	0.001909946	0.002070019	0.004922564
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pelagovum	0.001937359	0.001226814	0.001127633	0.001371105	0.001528551	0.000893315	0.001060908	0.001695176	0.001996222	0.00138362	0.002375424	0.002477075	0.003007794	0.003650692	0.002266469	0.002474506	0.001657598
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudorhodobacter	0.001819432	0.00091674	0.000979746	0.003318073	0.001051906	0.000588776	0.001021615	0.001467987	0.001084041	0.000981113	0.001827249	0.002250009	0.002606755	0.002151301	0.001808082	0.002807613	0.002478026
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marinovum	0.001802586	0.001199851	0.000924289	0.001535637	0.001972324	0.00054817	0.001080555	0.000961182	0.001282341	0.001584874	0.001603919	0.001878448	0.00253156	0.003563771	0.002495663	0.002664853	0.001356217
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Yoonia	0.001802586	0.000620148	0.001330976	0.004524645	0.001923016	0.001725722	0.001277019	0.0016777	0.000793201	0.002012539	0.000649689	0.001610099	0.001328442	0.003672423	0.003259641	0.002522093	0.001506907
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Profundibacter	0.001785739	0.000930222	0.00118309	0.00131626	0.000920418	0.001116643	0.00149313	0.001240799	0.001374881	0.001270415	0.002334819	0.002580286	0.001804676	0.00352031	0.003565232	0.002379333	0.001573881
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola	0.001768893	0.001118962	0.001146118	0.001453371	0.000345157	0.000873012	0.000825151	0.001974792	0.002696882	0.001018848	0.001563313	0.001383033	0.003108054	0.000934403	0.001502491	0.000832766	0.003616578
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Parasedimentitalea	0.001735199	0.000781925	0.001275519	0.001288838	0.000641005	0.000690289	0.001080555	0.000856326	0.00055524	0.000654075	0.000426358	0.00099083	0.000501299	0.003107434	0.004609336	0.002688646	0.000753454
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Boseongicola	0.001735199	0.001725628	0.001016718	0.000274221	0.000246541	0.000345144	0.001159141	0.001537891	0.000859301	0.000553448	0.001360286	0.00045413	0.003308573	0.001586313	0.003157777	0.001332426	0.002779407
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Actibacterium	0.001701506	0.001334666	0.001589777	0.002303456	0.001627168	0.001380577	0.001571716	0.000978658	0.000806421	0.000855329	0.000690294	0.001011472	0.000902338	0.001738425	0.00094224	0.002070019	0.001356217
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Dinoroseobacter	0.00163412	0.001725628	0.001571291	0.004113314	0.003336515	0.002436313	0.00210217	0.002376741	0.001150141	0.002830133	0.001076047	0.003240839	0.001955066	0.003998377	0.001655286	0.004140039	0.001925493
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Polymorphum	0.001465654	0.000593185	0.000979746	0.001919546	0.002317481	0.00054817	0.00088409	0.001240799	0.00055524	0.001748393	0.000994836	0.001486245	0.001253247	0.003063974	0.00257206	0.002712439	0.000904144
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Mameliella	0.001431961	0.000593185	0.000905803	0.001343682	0.002235301	0.000324842	0.000589394	0.000978658	0.00056846	0.001069161	0.001360286	0.001672025	0.001228183	0.002542446	0.001986344	0.002783819	0.000904144
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudopuniceibacterium	0.001431961	0.000269629	0.000757917	0.00065813	0.000476645	0.000507565	0.000412575	0.001590319	0.000594901	0.00138362	0.001035441	0.002105513	0.001328442	0.001738425	0.002062741	0.002141399	0.000920888
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Brevirhabdus	0.001415114	0.001159407	0.001220062	0.001755014	0.000509517	0.001096341	0.001178787	0.000803898	0.001295561	0.001031426	0.001664827	0.003096343	0.0024313	0.002259952	0.002546594	0.001689326	0.00137296
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sagittula	0.001314035	0.000525777	0.001072175	0.001645325	0.000575261	0.000690289	0.001277019	0.00092623	0.000898961	0.000729545	0.000994836	0.001733952	0.001303377	0.001760155	0.001935412	0.0017845	0.001121809
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pontivivens	0.001263495	0.000498814	0.000739431	0.001809858	0.000887546	0.000954222	0.000667979	0.001048562	0.000793201	0.001169788	0.001563313	0.001610099	0.001403637	0.002151301	0.002342867	0.001617946	0.000719967
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassococcus	0.001246648	0.000471851	0.00083186	0.001782436	0.000624569	0.000527868	0.000628686	0.000716518	0.00048914	0.001132053	0.001015139	0.001733952	0.001478832	0.001933998	0.002877652	0.001403806	0.00137296
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cognatishimia	0.000774943	0.000323555	0.000332744	0.001782436	0.001429935	0.002009958	0.000530454	0.002464121	0.001559961	0.001647766	0.001157258	0.002539002	0.001804676	0.003563771	0.002241003	0.002569679	0.001741315
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter	0.01920512	0.010650362	0.014104651	0.017550138	0.010141034	0.009785856	0.012337971	0.017109041	0.016088754	0.013194708	0.020972763	0.01884641	0.026644041	0.026250215	0.019659709	0.019343975	0.019405619
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Komagataeibacter	0.009535174	0.005055552	0.006100308	0.011846343	0.0072976	0.005887756	0.006679793	0.010712811	0.007694047	0.006100508	0.009562605	0.010052795	0.010853123	0.016123891	0.013980803	0.012919777	0.009845128
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas	0.00881077	0.005055552	0.005471791	0.004579489	0.003188591	0.004019916	0.005717117	0.005714664	0.006253065	0.00677974	0.008588072	0.011786747	0.006993121	0.012820883	0.013064029	0.009303191	0.007919636
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter	0.008389605	0.005446514	0.005619678	0.009542887	0.005177351	0.004547784	0.005402774	0.006903035	0.004534464	0.004742045	0.004994482	0.005944979	0.005689744	0.010408819	0.007308726	0.008184905	0.005692761
