feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2172	RCEwDSS_only	TRUE	-0.532441933061118	0.571401480818553	12	11	0.382445100179843	0.77064136454712
X2177	RCE_only	TRUE	-0.666633767318081	0.715716932188993	12	12	0.382636421335376	0.77064136454712
X2191	Sex	M	0.16441612702572	0.176313030133796	12	12	0.382104483465235	0.77064136454712
X242	RCEwDSS_only	TRUE	0.316724941335509	0.340820983363063	12	12	0.383660865392197	0.771957796765078
X433	RCEwDSS_only	TRUE	0.495200683030459	0.532764794429316	12	11	0.383567983410536	0.771957796765078
X1497	RCEwDSS_only	TRUE	-0.274869074470911	0.29580235524665	12	3	0.383693647356	0.771957796765078
X143	RCE_only	TRUE	0.461668832694567	0.497669880087712	12	10	0.384454025470658	0.772320015587638
X602	Sex	M	-0.253510428901363	0.273167557365332	12	12	0.384270412486267	0.772320015587638
X815	Sex	M	-0.143836149920279	0.155155299173947	12	12	0.384751658760713	0.772320015587638
X920	DSS_only	TRUE	0.290228240348354	0.313093157486242	12	4	0.384788213805208	0.772320015587638
X1100	Sex	M	-0.260189566796443	0.280644627871484	12	12	0.384718864269815	0.772320015587638
X2016	RCEwDSS_only	TRUE	-0.257046500538858	0.276966059767137	12	3	0.384251346074118	0.772320015587638
X2032	DSS_only	TRUE	0.290228240348354	0.313093157486242	12	4	0.384788213805208	0.772320015587638
X2173	RCEwDSS_only	TRUE	0.385027810442386	0.414989356669299	12	11	0.384385817905948	0.772320015587638
X94	RCEwDSS_only	TRUE	-0.253493231672962	0.274041666267107	12	12	0.385735794276823	0.77257204388183
X186	Sex	M	-0.275946872816322	0.29861008409381	12	8	0.386179093443148	0.77257204388183
X1226	RCE_only	TRUE	-0.182585639417718	0.197386695277346	12	12	0.38573685696841	0.77257204388183
X1230	RCE_only	TRUE	-0.427411144084628	0.462786939541923	12	6	0.386444014528258	0.77257204388183
X1236	RCEwDSS_only	TRUE	-0.245830901687097	0.266164522217905	12	12	0.386421726643815	0.77257204388183
X1335	RCE_only	TRUE	-0.357882034051488	0.386673318269867	12	4	0.385481507452469	0.77257204388183
X1337	DSS_only	TRUE	0.321656261531985	0.347835290614812	12	12	0.385871656568252	0.77257204388183
X1425	RCEwDSS_only	TRUE	0.314438201870616	0.339977536654747	12	5	0.38580267849358	0.77257204388183
X1636	RCEwDSS_only	TRUE	0.261859763432521	0.283079559309307	12	12	0.385724946022771	0.77257204388183
X1670	DSS_only	TRUE	0.352144236477645	0.381350432237451	12	3	0.386514728881081	0.77257204388183
X1672	Sex	M	-0.245451883392944	0.265206782030849	12	12	0.385495931058117	0.77257204388183
X1785	Sex	M	-0.270968306490032	0.293347031432732	12	12	0.386369529280388	0.77257204388183
X1834	Sex	M	-0.270968306490032	0.293347031432732	12	12	0.386369529280388	0.77257204388183
X1945	RCEwDSS_only	TRUE	-0.253341326706112	0.274133756938377	12	12	0.386155815876889	0.77257204388183
X108	RCEwDSS_only	TRUE	-0.247903758143286	0.268878120650087	12	12	0.387205914614863	0.77267895824457
X414	Sex	M	-0.109072526656949	0.118337820463727	12	12	0.387346305298239	0.77267895824457
X729	RCEwDSS_only	TRUE	-0.320112321369255	0.347365439256495	12	4	0.387424873231869	0.77267895824457
X798	RCE_only	TRUE	0.473271941570683	0.513143351393478	12	8	0.387056665040435	0.77267895824457
X1683	Sex	M	-0.493320475932654	0.535394667428991	12	11	0.387487586773121	0.77267895824457
X1962	DSS_only	TRUE	0.205663136406316	0.223258371419596	12	5	0.387597541369279	0.77267895824457
X2018	Sex	M	-0.346557785813924	0.376175660594288	12	5	0.387560063917599	0.77267895824457
X2160	Sex	M	0.161202254931327	0.174766868642867	12	12	0.387015367030868	0.77267895824457
X2302	Sex	M	-0.493320475932654	0.535394667428991	12	11	0.387487586773121	0.77267895824457
X818	Sex	M	-0.15051499783199	0.163532859912626	12	2	0.387983968913168	0.773221148665888
X618	RCE_only	TRUE	-0.257967592240591	0.280460042200573	12	12	0.388273885481638	0.773342679927461
X1192	RCEwDSS_only	TRUE	-0.485883029373658	0.528144549857595	12	11	0.388186297354464	0.773342679927461
X633	DSS_only	TRUE	-0.100343331887991	0.109132639427382	12	2	0.388439498709046	0.773444519091752
X85	Sex	M	-0.546459307683594	0.595097404334688	12	6	0.389022228374098	0.773667808431499
X501	DSS_only	TRUE	-0.107840901933986	0.11742401509221	12	12	0.388963541809145	0.773667808431499
X933	RCE_only	TRUE	0.493070276613472	0.537078525879784	12	9	0.389124217443788	0.773667808431499
X2045	RCE_only	TRUE	0.493070276613472	0.537078525879784	12	9	0.389124217443788	0.773667808431499
